CODEGEO,NIVGEO,UNIT_label_fr,UNIT,NA10_HORS_AZ,OBS_VALUE,NA10_HORS_AZ_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,ENTR_INDIVIDUELLE,ENTR_INDIVIDUELLE_label
34,DEP,Nombre d'établissements,NBET,FZ,18981,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,GI,37592,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,JZ,4441,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,KZ,4270,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,LZ,7127,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,MN,22968,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,OQ,19158,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'établissements,NBET,RU,10948,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,ENS,121034,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,BE,7198,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,FZ,18353,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,GI,32671,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,JZ,4045,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,KZ,3358,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,LZ,6188,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,MN,20982,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,OQ,17806,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
34,DEP,Nombre d'entreprises,NBENT,RU,10433,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,ENS,11991,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,BE,763,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,FZ,838,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,GI,3156,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,JZ,683,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,KZ,458,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,LZ,592,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,MN,2716,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,OQ,1468,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre de créations d'établissements,NBCRET,RU,1317,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,ENS,78986,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,BE,5859,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,FZ,7690,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,GI,21076,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,JZ,3046,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,KZ,4782,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,LZ,3501,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,MN,14984,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,OQ,11706,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'établissements,NBET,RU,6342,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,ENS,68575,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,BE,4749,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,FZ,7188,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,GI,17158,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,JZ,2704,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,KZ,3942,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,LZ,2973,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,MN,13135,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,OQ,10743,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
35,DEP,Nombre d'entreprises,NBENT,RU,5983,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,ENS,1716,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,BE,225,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,FZ,141,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,GI,552,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,JZ,52,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,KZ,19,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,LZ,76,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,MN,301,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,OQ,158,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre de créations d'établissements,NBCRET,RU,192,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,ENS,14167,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,BE,1864,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,FZ,1697,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,GI,4145,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,JZ,247,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,KZ,610,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,LZ,644,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,MN,1913,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,OQ,1736,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'établissements,NBET,RU,1311,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,ENS,11528,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,BE,1133,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,FZ,1591,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,GI,3311,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,JZ,213,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,KZ,403,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,LZ,527,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,MN,1605,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,OQ,1534,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
36,DEP,Nombre d'entreprises,NBENT,RU,1211,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,ENS,6935,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,BE,420,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,FZ,567,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,GI,1945,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,JZ,298,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,KZ,165,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,LZ,460,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,MN,1443,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,OQ,823,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre de créations d'établissements,NBCRET,RU,814,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,ENS,43610,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,BE,3238,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,FZ,4782,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,GI,12001,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,JZ,1336,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,KZ,1918,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,LZ,2248,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,MN,7331,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,OQ,6860,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'établissements,NBET,RU,3896,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,ENS,37460,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,BE,2572,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,FZ,4478,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,GI,9601,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,JZ,1185,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,KZ,1419,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,LZ,1933,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,MN,6372,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,OQ,6229,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
37,DEP,Nombre d'entreprises,NBENT,RU,3671,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,ENS,17804,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,BE,1084,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,FZ,2133,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,GI,5054,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,JZ,705,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,KZ,320,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,LZ,962,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,MN,3857,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,OQ,1906,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre de créations d'établissements,NBCRET,RU,1783,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,ENS,110646,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,BE,8225,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,FZ,15173,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,GI,29544,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,JZ,3505,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,KZ,3978,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,LZ,4860,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,MN,19299,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,OQ,17132,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'établissements,NBET,RU,8930,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,ENS,98617,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,BE,6666,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,FZ,14614,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,GI,24922,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,JZ,3160,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,KZ,3111,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,LZ,4149,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,MN,17483,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,OQ,16000,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
38,DEP,Nombre d'entreprises,NBENT,RU,8512,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,ENS,2402,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,BE,250,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,FZ,283,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,GI,715,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,JZ,79,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,KZ,61,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,LZ,67,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,MN,389,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,OQ,247,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre de créations d'établissements,NBCRET,RU,311,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,ENS,19710,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,BE,2343,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,FZ,2635,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,GI,5907,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,JZ,363,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,KZ,836,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,LZ,908,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,MN,2487,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,OQ,2474,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'établissements,NBET,RU,1757,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'entreprises,NBENT,ENS,17102,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'entreprises,NBENT,BE,1890,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'entreprises,NBENT,FZ,2502,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'entreprises,NBENT,GI,4949,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'entreprises,NBENT,JZ,314,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
39,DEP,Nombre d'entreprises,NBENT,KZ,644,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
