TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,OBS_REV,DATE,nomflow,cleFlow,INDICATEUR,NATURE,CORRECTION,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_REV_label_fr,OBS_REV_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en,REGION
1988-Q2,9.6,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1988-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1988-Q3,9.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1988-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1988-Q4,9.1,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1988-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1989-Q1,8.8,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1989-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1989-Q2,8.6,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1989-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1989-Q3,8.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1989-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1989-Q4,8.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1989-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1990-Q1,8.3,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1990-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1990-Q2,8.2,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1990-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1990-Q3,8.2,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1990-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1990-Q4,8.0,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1990-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1991-Q1,8.0,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1991-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1991-Q2,8.1,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1991-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1991-Q3,8.3,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1991-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1991-Q4,8.6,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1991-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1992-Q1,8.9,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1992-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1992-Q2,9.1,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1992-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1992-Q3,9.1,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1992-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1992-Q4,9.3,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1992-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1993-Q1,9.3,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1993-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1993-Q2,9.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1993-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1993-Q3,9.9,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,1.0,1993-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,Révision,Revised value,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1993-Q4,10.2,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1993-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1994-Q1,10.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1994-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1994-Q2,10.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1994-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1994-Q3,10.2,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1994-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1994-Q4,10.0,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1994-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1995-Q1,9.7,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1995-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1995-Q2,9.4,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1995-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1995-Q3,9.2,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1995-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1995-Q4,9.2,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1995-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1996-Q1,9.4,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1996-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1996-Q2,9.4,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1996-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1996-Q3,9.4,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1996-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1996-Q4,9.4,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1996-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
1997-Q1,9.5,A,DEF,A,1515937,T,Taux de chômage localisé par département - Sarthe,Unemployment rates localized by department - Sarthe,2025-12-19,POURCENT,0,D72,1,,1997-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D72.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,72 - Sarthe,72 - Sarthe,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Pays de la Loire
