CODEGEO,NIVGEO,UNIT_label_fr,UNIT,NA17,OBS_VALUE,NA17_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,SPHEREECO,DOMPUB,SPHEREECO_label,DOMPUB_label
14,DEP,Nombre d'établissements,NBET,,6844.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,248816.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,170427.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,78389.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,62625.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,60794.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,1831.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,186191.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,109633.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
14,DEP,Postes salariés dans les établissements,NBSALET,,76558.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,5659.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,4123.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,1536.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,628.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,622.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,6.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,5031.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,3501.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Nombre d'établissements,NBET,,1530.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,45095.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,33673.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,11422.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,13132.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,12895.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,237.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,31963.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,20778.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
15,DEP,Postes salariés dans les établissements,NBSALET,,11185.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,11708.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,7332.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,4376.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,1075.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,1069.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,6.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,10633.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,6263.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Nombre d'établissements,NBET,,4370.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,114404.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,71185.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,43219.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,26769.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,26350.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,419.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,87635.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,44835.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
16,DEP,Postes salariés dans les établissements,NBSALET,,42800.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,24357.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,16570.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,7787.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,1604.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,1586.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,18.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,22753.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,14984.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Nombre d'établissements,NBET,,7769.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,190982.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,133761.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,57221.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,48432.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,47379.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,1053.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,142550.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,86382.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
17,DEP,Postes salariés dans les établissements,NBSALET,,56168.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,9035.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,6137.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,2898.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,937.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,930.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,7.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,8098.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,5207.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Nombre d'établissements,NBET,,2891.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,91614.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,58132.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,33482.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,23413.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,23112.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,301.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,68201.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,35020.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
18,DEP,Postes salariés dans les établissements,NBSALET,,33181.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,8210.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,5849.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,2361.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,818.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,808.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,10.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,7392.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,5041.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Nombre d'établissements,NBET,,2351.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,77150.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,53109.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,24041.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,20691.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,20326.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,365.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,56459.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,32783.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
19,DEP,Postes salariés dans les établissements,NBSALET,,23676.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,17942.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,12074.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,5868.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,1801.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,1787.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,14.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,16141.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,10287.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Nombre d'établissements,NBET,,5854.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,209658.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,141872.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,67786.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,54644.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,53323.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,1321.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,155014.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,88549.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
21,DEP,Postes salariés dans les établissements,NBSALET,,66465.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,19140.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,12723.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,6417.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,1260.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,1247.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,13.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,17880.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,11476.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Nombre d'établissements,NBET,,6404.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,183625.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,122942.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,60683.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,45605.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,44286.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,1319.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,138020.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,78656.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
22,DEP,Postes salariés dans les établissements,NBSALET,,59364.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,4004.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,2825.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,1179.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
