code_commune,code_dept,nb_menages,pop_commune,revenu_median,taux_pauvrete,taux_chomage,densite_etablissements,dynamisme_entrepreneurial,inflation_nationale,ipc_national
42149,42,2600.0,5463.0,23730.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42150,42,514.0,1285.0,22750.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42151,42,166.0,390.0,21750.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42152,42,183.0,503.0,22890.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42153,42,199.0,511.0,21930.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42154,42,227.0,447.0,21380.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42155,42,455.0,1088.0,22920.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42156,42,533.0,1205.0,22010.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42157,42,315.0,814.0,22260.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42158,42,93.0,218.0,20940.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42159,42,703.0,1427.0,21330.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42160,42,81.0,196.0,22370.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42161,42,218.0,574.0,27820.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42162,42,481.0,1175.0,23330.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42163,42,458.0,982.0,20260.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42165,42,1333.0,2701.0,21930.0,10.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42166,42,238.0,625.0,23820.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42167,42,153.0,372.0,24130.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42168,42,1667.0,3721.0,23860.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42169,42,670.0,1643.0,24340.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42170,42,819.0,1994.0,24820.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42171,42,124.0,261.0,21120.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42172,42,417.0,1107.0,27480.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42173,42,163.0,364.0,21630.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42174,42,463.0,1229.0,25050.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42175,42,533.0,1299.0,23450.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42176,42,875.0,2173.0,23440.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42177,42,1231.0,2642.0,21400.0,13.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42178,42,332.0,877.0,24360.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42179,42,351.0,877.0,26440.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42180,42,388.0,980.0,23750.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42181,42,579.0,1350.0,19930.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42182,42,1452.0,3257.0,23970.0,7.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42183,42,3068.0,7706.0,17020.0,34.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42184,42,5328.0,11252.0,22360.0,11.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42185,42,238.0,702.0,28270.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42186,42,6143.0,14682.0,19320.0,23.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42187,42,18518.0,33306.0,18930.0,25.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42188,42,117.0,252.0,18430.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42189,42,4503.0,9781.0,22590.0,12.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42191,42,431.0,1054.0,24380.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42192,42,221.0,436.0,22560.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42193,42,656.0,1525.0,22620.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42194,42,92.0,202.0,17960.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42195,42,479.0,944.0,20390.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42196,42,57.0,113.0,21690.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42197,42,467.0,1116.0,21900.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42198,42,415.0,950.0,24210.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42199,42,843.0,2005.0,24590.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42200,42,616.0,1548.0,23630.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42201,42,290.0,702.0,24710.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42202,42,289.0,683.0,22140.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42203,42,162.0,318.0,20830.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42204,42,702.0,1338.0,19930.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42205,42,331.0,718.0,20150.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42206,42,673.0,1822.0,31840.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42207,42,15574.0,35140.0,20330.0,21.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42208,42,746.0,1934.0,24420.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42209,42,176.0,410.0,21640.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42210,42,191.0,470.0,24000.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42211,42,999.0,2386.0,24580.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42212,42,388.0,1044.0,23910.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42213,42,133.0,311.0,22250.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42214,42,424.0,1074.0,25980.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42215,42,598.0,1324.0,21430.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42216,42,258.0,703.0,22920.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42217,42,193.0,363.0,18650.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42218,42,74412.0,151544.0,19010.0,28.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42219,42,420.0,1036.0,23270.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42220,42,230.0,611.0,21980.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42221,42,209.0,548.0,22800.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42222,42,2493.0,5583.0,26680.0,6.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42223,42,2721.0,6159.0,24970.0,11.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42224,42,1204.0,2786.0,25430.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42225,42,1564.0,4000.0,25220.0,6.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42226,42,188.0,451.0,22410.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42227,42,198.0,395.0,19970.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42228,42,598.0,1483.0,23420.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42229,42,104.0,200.0,21750.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42230,42,758.0,1553.0,20810.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42231,42,522.0,1246.0,22090.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42232,42,270.0,598.0,22860.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42233,42,398.0,984.0,25390.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42234,42,1568.0,3652.0,25650.0,7.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42235,42,164.0,340.0,21240.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42236,42,203.0,543.0,22820.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42237,42,2723.0,6408.0,23950.0,10.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42238,42,153.0,303.0,20040.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42239,42,483.0,1181.0,23510.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42240,42,346.0,756.0,22030.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42241,42,156.0,365.0,21240.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42242,42,780.0,2026.0,25430.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42243,42,115.0,281.0,22310.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42245,42,247.0,505.0,19230.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42246,42,508.0,1056.0,21190.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42247,42,117.0,268.0,20410.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42248,42,519.0,1068.0,20270.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42249,42,701.0,1585.0,21240.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42251,42,249.0,615.0,23250.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42252,42,109.0,229.0,20560.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42253,42,485.0,1219.0,23810.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42254,42,329.0,729.0,22500.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42255,42,117.0,260.0,19360.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42256,42,2116.0,5126.0,23780.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42257,42,411.0,841.0,19070.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42259,42,1524.0,3785.0,25630.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42260,42,380.0,836.0,21890.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42261,42,387.0,928.0,21800.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42262,42,744.0,1874.0,24080.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42264,42,393.0,978.0,25220.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42265,42,367.0,924.0,26840.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42266,42,292.0,658.0,24360.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42267,42,658.0,1682.0,24450.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42268,42,336.0,794.0,22200.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42269,42,68.0,179.0,27770.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42270,42,554.0,1319.0,27970.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42271,42,1879.0,4643.0,23630.0,10.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42272,42,738.0,1654.0,24720.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42273,42,156.0,388.0,22720.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42274,42,112.0,264.0,21290.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42275,42,2770.0,5965.0,25120.0,10.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42276,42,199.0,398.0,20430.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42277,42,153.0,331.0,23990.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42278,42,65.0,138.0,20660.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42279,42,6430.0,14893.0,26190.0,7.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42280,42,160.0,403.0,22220.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42281,42,66.0,130.0,17970.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42282,42,116.0,247.0,19890.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42283,42,508.0,1236.0,24250.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42284,42,596.0,1478.0,24040.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42285,42,1719.0,4062.0,23500.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42286,42,388.0,960.0,24840.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42287,42,426.0,1013.0,21340.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42288,42,287.0,648.0,21520.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42289,42,780.0,1877.0,22130.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42290,42,252.0,625.0,25340.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42293,42,473.0,1144.0,22600.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42294,42,388.0,985.0,27130.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42295,42,203.0,460.0,22110.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42296,42,221.0,535.0,23680.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42297,42,259.0,593.0,26760.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42298,42,173.0,351.0,19560.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42299,42,1586.0,3582.0,23520.0,7.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42300,42,277.0,644.0,23070.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42301,42,309.0,706.0,22340.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42302,42,3460.0,8391.0,25720.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42303,42,139.0,280.0,20930.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42304,42,2654.0,6569.0,21570.0,15.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42305,42,2994.0,6361.0,23700.0,10.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42306,42,215.0,514.0,26320.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42307,42,354.0,995.0,25780.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42308,42,306.0,743.0,23310.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42310,42,60.0,129.0,23280.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42311,42,518.0,1331.0,30650.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42312,42,277.0,680.0,24260.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42313,42,277.0,652.0,23070.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42314,42,133.0,268.0,19980.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42315,42,169.0,484.0,24630.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42316,42,3648.0,8514.0,22060.0,14.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42317,42,61.0,125.0,19350.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42318,42,662.0,1339.0,20770.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42319,42,258.0,702.0,23430.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42320,42,252.0,666.0,23260.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42322,42,416.0,1047.0,23150.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42323,42,3921.0,9033.0,24910.0,5.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42324,42,426.0,1201.0,25070.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42325,42,144.0,406.0,22550.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42326,42,402.0,946.0,24670.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42327,42,299.0,689.0,26600.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42328,42,308.0,708.0,22970.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42329,42,172.0,389.0,22460.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42330,42,3442.0,7754.0,23540.0,9.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42331,42,439.0,1015.0,23680.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42332,42,2085.0,5153.0,24840.0,8.0,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42333,42,241.0,591.0,22030.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42334,42,541.0,1158.0,22060.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42335,42,182.0,465.0,23620.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42336,42,235.0,610.0,23290.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42337,42,107.0,244.0,21460.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42338,42,668.0,1569.0,23760.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
42339,42,102.0,219.0,20400.0,,7.6,2238.391122090179,339.68653799895674,1.64,106.49
43001,43,87.0,157.0,21220.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43002,43,734.0,1449.0,25320.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43003,43,405.0,779.0,19720.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43004,43,58.0,124.0,17200.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43005,43,85.0,149.0,18740.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43006,43,64.0,128.0,18960.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43007,43,270.0,613.0,21680.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43008,43,65.0,133.0,20760.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43010,43,494.0,1247.0,23170.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43011,43,87.0,181.0,22320.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43012,43,2533.0,5738.0,23200.0,9.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43013,43,153.0,311.0,22260.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43016,43,452.0,881.0,21710.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43017,43,128.0,294.0,21770.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43018,43,574.0,1345.0,22230.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43020,43,2088.0,4740.0,23380.0,7.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43021,43,466.0,1017.0,22380.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43022,43,126.0,282.0,21410.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43023,43,109.0,226.0,19930.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43024,43,368.0,775.0,21250.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43025,43,1311.0,3039.0,23110.0,7.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43026,43,216.0,463.0,20520.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43028,43,180.0,435.0,23840.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43030,43,183.0,456.0,23010.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43031,43,69.0,142.0,20170.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43032,43,734.0,1762.0,24490.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43033,43,317.0,592.0,19540.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43034,43,159.0,350.0,20440.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43036,43,174.0,410.0,22370.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43037,43,116.0,259.0,19370.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43038,43,513.0,1104.0,21230.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43039,43,274.0,581.0,19960.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43040,43,3343.0,6396.0,20340.0,20.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43041,43,2125.0,3941.0,20830.0,16.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43042,43,295.0,624.0,20840.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43043,43,215.0,452.0,21580.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43044,43,106.0,214.0,20210.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43045,43,189.0,425.0,22960.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43046,43,1224.0,2552.0,22440.0,12.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43047,43,132.0,302.0,21460.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43048,43,274.0,523.0,21550.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43049,43,253.0,523.0,21030.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43050,43,43.0,101.0,17890.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43051,43,1222.0,2328.0,21030.0,16.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43052,43,115.0,206.0,18730.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43053,43,98.0,202.0,16430.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43054,43,92.0,177.0,19430.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43055,43,76.0,151.0,20840.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43056,43,208.0,406.0,21430.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43058,43,409.0,1155.0,26060.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43059,43,65.0,103.0,17560.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43061,43,338.0,895.0,24470.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43062,43,338.0,860.0,23170.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43063,43,70.0,150.0,20350.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43065,43,70.0,129.0,15570.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43067,43,133.0,272.0,22730.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43069,43,134.0,294.0,19740.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43070,43,99.0,172.0,19720.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43071,43,232.0,458.0,21140.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43072,43,68.0,131.0,19980.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43073,43,75.0,146.0,20410.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43074,43,371.0,853.0,22150.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43076,43,73.0,128.0,17590.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43077,43,247.0,495.0,20800.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43078,43,1381.0,3226.0,24440.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43079,43,105.0,230.0,21820.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43080,43,953.0,1780.0,20800.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43083,43,56.0,136.0,21280.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43084,43,695.0,1693.0,23410.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43086,43,77.0,177.0,21280.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43087,43,1178.0,2642.0,21630.0,11.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43088,43,133.0,325.0,20390.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43089,43,1683.0,3441.0,22610.0,13.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43090,43,66.0,126.0,18300.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43091,43,140.0,304.0,20100.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43092,43,150.0,280.0,20110.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43093,43,134.0,264.0,20180.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43095,43,66.0,148.0,20070.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43096,43,384.0,829.0,21570.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43097,43,55.0,116.0,15460.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43098,43,54.0,107.0,17700.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43099,43,256.0,515.0,21450.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43100,43,71.0,162.0,19670.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43102,43,464.0,1104.0,22560.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43103,43,59.0,114.0,19250.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43104,43,100.0,192.0,17760.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43105,43,90.0,180.0,22270.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43106,43,67.0,137.0,18360.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43108,43,202.0,425.0,20980.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43110,43,361.0,832.0,22920.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43111,43,397.0,790.0,19420.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43112,43,1824.0,3330.0,20720.0,15.0,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43113,43,820.0,1924.0,22730.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43114,43,757.0,1770.0,21610.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43115,43,447.0,968.0,21260.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43117,43,120.0,250.0,22580.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43118,43,152.0,264.0,20150.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43119,43,369.0,785.0,21230.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43120,43,649.0,1303.0,20600.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43121,43,112.0,242.0,21300.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43122,43,136.0,300.0,21800.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43123,43,172.0,416.0,22860.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43124,43,427.0,887.0,22080.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43126,43,292.0,672.0,22500.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43127,43,357.0,907.0,24460.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43128,43,62.0,115.0,18580.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
43129,43,81.0,172.0,22150.0,,6.0,2025.8292859122485,325.06281264340134,1.64,106.49
