code_commune,nb_menages,nb_personnes,revenu_median,code_dept,annee
57705,90.0,203.0,23460.0,57,2021
57706,233.0,527.0,21170.0,57,2021
57707,253.0,623.0,24960.0,57,2021
57708,813.0,2038.0,26380.0,57,2021
57709,114.0,314.0,23290.0,57,2021
57711,161.0,373.0,23310.0,57,2021
57712,515.0,1145.0,21850.0,57,2021
57713,93.0,238.0,24300.0,57,2021
57714,177.0,411.0,22620.0,57,2021
57715,151.0,394.0,23820.0,57,2021
57716,594.0,1474.0,27100.0,57,2021
57717,84.0,191.0,20400.0,57,2021
57718,91.0,213.0,23670.0,57,2021
57720,221.0,486.0,26560.0,57,2021
57721,144.0,356.0,23520.0,57,2021
57723,134.0,303.0,22200.0,57,2021
57724,1131.0,2691.0,23400.0,57,2021
57725,138.0,334.0,20380.0,57,2021
57726,150.0,387.0,25260.0,57,2021
57727,54.0,132.0,26190.0,57,2021
57728,96.0,234.0,26180.0,57,2021
57730,212.0,532.0,24940.0,57,2021
57731,884.0,1937.0,34130.0,57,2021
57732,335.0,751.0,23100.0,57,2021
57733,752.0,1945.0,28960.0,57,2021
57734,188.0,450.0,22480.0,57,2021
57736,216.0,596.0,25690.0,57,2021
57738,152.0,349.0,24440.0,57,2021
57739,186.0,479.0,23700.0,57,2021
57740,310.0,718.0,24990.0,57,2021
57741,192.0,381.0,23500.0,57,2021
57742,643.0,1375.0,23420.0,57,2021
57743,93.0,235.0,26140.0,57,2021
57745,404.0,922.0,24130.0,57,2021
57746,597.0,1407.0,24160.0,57,2021
57747,101.0,261.0,25290.0,57,2021
57748,323.0,737.0,23530.0,57,2021
57749,76.0,169.0,27370.0,57,2021
57750,295.0,726.0,24850.0,57,2021
57751,5825.0,13843.0,17410.0,57,2021
57752,1201.0,2722.0,23050.0,57,2021
57754,51.0,114.0,22510.0,57,2021
57755,38.0,100.0,24280.0,57,2021
57756,129.0,306.0,21250.0,57,2021
57757,7603.0,16542.0,24410.0,57,2021
57760,357.0,831.0,23180.0,57,2021
57761,114.0,264.0,24720.0,57,2021
57762,277.0,676.0,21350.0,57,2021
57764,452.0,1082.0,35390.0,57,2021
57765,461.0,1029.0,22760.0,57,2021
57767,507.0,1287.0,31400.0,57,2021
58001,55.0,109.0,19450.0,58,2021
58002,409.0,864.0,21500.0,58,2021
58003,298.0,577.0,21290.0,58,2021
58004,177.0,338.0,20510.0,58,2021
58005,105.0,200.0,20440.0,58,2021
58006,119.0,234.0,19260.0,58,2021
58007,142.0,334.0,21420.0,58,2021
58008,78.0,171.0,18420.0,58,2021
58009,64.0,114.0,21990.0,58,2021
58010,316.0,604.0,20140.0,58,2021
58011,128.0,264.0,21690.0,58,2021
58012,259.0,523.0,21650.0,58,2021
58015,71.0,121.0,20590.0,58,2021
58016,69.0,137.0,23110.0,58,2021
58017,123.0,247.0,21150.0,58,2021
58020,102.0,233.0,25520.0,58,2021
58021,85.0,188.0,20230.0,58,2021
58023,81.0,152.0,22420.0,58,2021
58024,130.0,235.0,21310.0,58,2021
58025,75.0,162.0,23290.0,58,2021
58026,79.0,138.0,22220.0,58,2021
58027,55.0,125.0,18980.0,58,2021
58028,55.0,117.0,24580.0,58,2021
58030,134.0,236.0,19540.0,58,2021
58031,141.0,323.0,20520.0,58,2021
58032,188.0,348.0,21170.0,58,2021
58033,155.0,299.0,21740.0,58,2021
58034,70.0,139.0,20160.0,58,2021
58035,125.0,263.0,21100.0,58,2021
58036,218.0,405.0,21520.0,58,2021
58037,294.0,572.0,21920.0,58,2021
58038,72.0,156.0,21840.0,58,2021
58039,141.0,264.0,22180.0,58,2021
58040,57.0,110.0,17640.0,58,2021
58041,98.0,164.0,19800.0,58,2021
58042,67.0,137.0,21940.0,58,2021
58044,383.0,806.0,21650.0,58,2021
58045,76.0,138.0,23420.0,58,2021
58046,842.0,1561.0,20240.0,58,2021
58047,303.0,591.0,21330.0,58,2021
58048,60.0,107.0,22110.0,58,2021
58051,630.0,1347.0,23600.0,58,2021
58053,159.0,284.0,21390.0,58,2021
58055,370.0,732.0,22490.0,58,2021
58056,120.0,278.0,23260.0,58,2021
58057,493.0,1051.0,21180.0,58,2021
58058,155.0,304.0,20070.0,58,2021
58059,2264.0,4078.0,21080.0,58,2021
58060,287.0,626.0,21470.0,58,2021
58061,67.0,125.0,23000.0,58,2021
58062,709.0,1390.0,19050.0,58,2021
58063,277.0,550.0,21990.0,58,2021
58064,263.0,495.0,22800.0,58,2021
58065,401.0,710.0,20040.0,58,2021
58067,640.0,1495.0,24280.0,58,2021
58068,124.0,214.0,23550.0,58,2021
58069,80.0,159.0,21960.0,58,2021
58071,71.0,135.0,25020.0,58,2021
58072,266.0,603.0,24040.0,58,2021
58073,55.0,109.0,25400.0,58,2021
58074,164.0,296.0,20260.0,58,2021
58075,113.0,224.0,22380.0,58,2021
58077,182.0,362.0,22620.0,58,2021
58079,1771.0,3221.0,18240.0,58,2021
58080,85.0,163.0,19450.0,58,2021
58081,157.0,273.0,22240.0,58,2021
58082,158.0,259.0,20890.0,58,2021
58083,704.0,1268.0,20820.0,58,2021
58084,53.0,91.0,23280.0,58,2021
58085,323.0,644.0,20880.0,58,2021
58086,4952.0,9285.0,21140.0,58,2021
58087,324.0,657.0,20510.0,58,2021
58088,1703.0,3574.0,23010.0,58,2021
58089,110.0,205.0,22510.0,58,2021
58090,98.0,216.0,22460.0,58,2021
58092,204.0,391.0,20710.0,58,2021
58093,62.0,119.0,22860.0,58,2021
58094,238.0,427.0,19680.0,58,2021
58095,2671.0,4819.0,20830.0,58,2021
58096,211.0,500.0,22570.0,58,2021
58098,54.0,107.0,23590.0,58,2021
58099,78.0,140.0,20580.0,58,2021
58101,81.0,189.0,21410.0,58,2021
58102,732.0,1316.0,20850.0,58,2021
58103,223.0,416.0,20890.0,58,2021
58104,603.0,1354.0,21620.0,58,2021
58105,138.0,316.0,22450.0,58,2021
58106,193.0,353.0,21400.0,58,2021
58107,70.0,136.0,18520.0,58,2021
58109,376.0,688.0,20400.0,58,2021
58110,106.0,212.0,19940.0,58,2021
58111,53.0,85.0,20330.0,58,2021
58112,271.0,632.0,23850.0,58,2021
58113,51.0,92.0,22650.0,58,2021
58115,107.0,212.0,20430.0,58,2021
58116,66.0,133.0,19850.0,58,2021
58117,2060.0,3784.0,19170.0,58,2021
58118,313.0,568.0,19540.0,58,2021
58120,116.0,215.0,18970.0,58,2021
58121,1560.0,3503.0,21640.0,58,2021
58122,207.0,415.0,22210.0,58,2021
58123,59.0,125.0,20850.0,58,2021
58124,313.0,774.0,22720.0,58,2021
58126,168.0,414.0,21480.0,58,2021
58127,103.0,187.0,20530.0,58,2021
58129,99.0,185.0,21060.0,58,2021
58130,61.0,99.0,21010.0,58,2021
58131,1153.0,2339.0,21520.0,58,2021
58132,110.0,207.0,20240.0,58,2021
58134,1542.0,2849.0,20110.0,58,2021
58138,151.0,338.0,22680.0,58,2021
58139,61.0,110.0,19500.0,58,2021
58140,111.0,210.0,19100.0,58,2021
58142,122.0,230.0,20080.0,58,2021
58143,65.0,149.0,21150.0,58,2021
58144,294.0,632.0,19660.0,58,2021
58145,585.0,1080.0,21250.0,58,2021
58146,425.0,885.0,19720.0,58,2021
58147,132.0,255.0,20240.0,58,2021
58148,236.0,508.0,23400.0,58,2021
58149,902.0,1637.0,20270.0,58,2021
58150,60.0,107.0,21100.0,58,2021
58151,1596.0,3031.0,19510.0,58,2021
58152,602.0,1341.0,23590.0,58,2021
58154,62.0,109.0,20020.0,58,2021
58155,260.0,555.0,24570.0,58,2021
58156,72.0,131.0,20430.0,58,2021
58157,149.0,267.0,22270.0,58,2021
58158,130.0,299.0,22060.0,58,2021
58159,88.0,174.0,22330.0,58,2021
58160,1634.0,3812.0,26090.0,58,2021
58161,67.0,126.0,18130.0,58,2021
58162,51.0,97.0,20390.0,58,2021
58163,105.0,193.0,22630.0,58,2021
58164,313.0,655.0,23220.0,58,2021
58165,87.0,155.0,23290.0,58,2021
58166,133.0,216.0,20790.0,58,2021
58168,205.0,394.0,19490.0,58,2021
58170,74.0,140.0,22350.0,58,2021
58171,137.0,242.0,19110.0,58,2021
58172,56.0,116.0,21140.0,58,2021
58173,77.0,146.0,18400.0,58,2021
58174,63.0,127.0,21040.0,58,2021
58175,83.0,149.0,22250.0,58,2021
58176,262.0,613.0,23850.0,58,2021
58177,158.0,277.0,19080.0,58,2021
58178,69.0,143.0,18530.0,58,2021
58179,118.0,214.0,20540.0,58,2021
58180,246.0,426.0,19790.0,58,2021
58181,68.0,129.0,20000.0,58,2021
58182,638.0,1187.0,21200.0,58,2021
58185,278.0,524.0,21150.0,58,2021
58187,275.0,533.0,20000.0,58,2021
58188,66.0,108.0,20350.0,58,2021
58189,220.0,494.0,22220.0,58,2021
58190,53.0,95.0,18540.0,58,2021
58191,65.0,102.0,22450.0,58,2021
58192,105.0,208.0,20620.0,58,2021
58193,645.0,1340.0,21510.0,58,2021
58194,16294.0,29790.0,20050.0,58,2021
58195,138.0,251.0,20430.0,58,2021
58196,167.0,335.0,22190.0,58,2021
58197,72.0,150.0,21450.0,58,2021
58198,139.0,282.0,20890.0,58,2021
58199,81.0,149.0,20260.0,58,2021
58200,81.0,148.0,21660.0,58,2021
58201,80.0,160.0,20900.0,58,2021
58204,223.0,520.0,21760.0,58,2021
58205,316.0,575.0,19990.0,58,2021
58207,408.0,985.0,23730.0,58,2021
58208,139.0,272.0,22170.0,58,2021
58209,72.0,150.0,20440.0,58,2021
58210,159.0,319.0,18720.0,58,2021
58211,72.0,151.0,16200.0,58,2021
58212,144.0,321.0,21090.0,58,2021
58213,206.0,439.0,22240.0,58,2021
58214,1099.0,2292.0,23930.0,58,2021
58215,808.0,1539.0,21470.0,58,2021
58216,62.0,112.0,21170.0,58,2021
58217,91.0,173.0,21980.0,58,2021
58218,901.0,1678.0,20200.0,58,2021
58219,101.0,196.0,19380.0,58,2021
58220,310.0,663.0,23960.0,58,2021
58221,80.0,149.0,18120.0,58,2021
58222,83.0,165.0,25300.0,58,2021
58223,263.0,538.0,20370.0,58,2021
58225,155.0,345.0,21320.0,58,2021
58226,72.0,130.0,21560.0,58,2021
58227,623.0,1162.0,20190.0,58,2021
58228,233.0,481.0,25220.0,58,2021
58229,145.0,288.0,22800.0,58,2021
58231,182.0,384.0,22860.0,58,2021
58232,556.0,1181.0,22600.0,58,2021
58233,82.0,186.0,21140.0,58,2021
58235,129.0,232.0,19680.0,58,2021
58236,62.0,116.0,24890.0,58,2021
58238,929.0,2114.0,25080.0,58,2021
58239,71.0,169.0,22300.0,58,2021
58241,150.0,304.0,20570.0,58,2021
58242,55.0,100.0,21990.0,58,2021
58243,43.0,109.0,21050.0,58,2021
58244,98.0,211.0,22170.0,58,2021
58245,76.0,149.0,20330.0,58,2021
58246,365.0,658.0,20290.0,58,2021
58247,219.0,529.0,23960.0,58,2021
58248,94.0,199.0,20910.0,58,2021
58249,113.0,209.0,20240.0,58,2021
58250,835.0,1694.0,21690.0,58,2021
58251,215.0,455.0,22790.0,58,2021
58252,70.0,134.0,23900.0,58,2021
58254,246.0,578.0,24730.0,58,2021
58255,150.0,268.0,20970.0,58,2021
58256,175.0,390.0,21120.0,58,2021
58258,209.0,482.0,22430.0,58,2021
58259,69.0,139.0,19890.0,58,2021
58260,552.0,1235.0,23780.0,58,2021
58261,516.0,1077.0,22520.0,58,2021
58262,109.0,196.0,22390.0,58,2021
58263,81.0,175.0,20840.0,58,2021
58264,832.0,1620.0,19970.0,58,2021
58265,54.0,99.0,24100.0,58,2021
58266,100.0,167.0,19570.0,58,2021
58267,309.0,611.0,20850.0,58,2021
58268,91.0,182.0,20080.0,58,2021
58269,183.0,392.0,21600.0,58,2021
58270,170.0,322.0,21420.0,58,2021
58271,58.0,104.0,20350.0,58,2021
58272,53.0,88.0,21940.0,58,2021
58273,629.0,1436.0,24310.0,58,2021
58274,49.0,102.0,16080.0,58,2021
58275,129.0,255.0,20450.0,58,2021
58276,114.0,213.0,18430.0,58,2021
58277,96.0,174.0,23180.0,58,2021
58278,640.0,1450.0,23700.0,58,2021
58279,75.0,177.0,21230.0,58,2021
58280,264.0,589.0,23180.0,58,2021
58281,278.0,572.0,20510.0,58,2021
58282,192.0,337.0,22580.0,58,2021
58285,89.0,158.0,20190.0,58,2021
58286,292.0,548.0,20190.0,58,2021
58287,97.0,182.0,19370.0,58,2021
58289,84.0,165.0,20470.0,58,2021
58291,69.0,136.0,22300.0,58,2021
58292,78.0,155.0,20060.0,58,2021
58293,183.0,396.0,21400.0,58,2021
58294,61.0,122.0,22250.0,58,2021
58295,439.0,940.0,22370.0,58,2021
58296,62.0,127.0,19330.0,58,2021
58297,102.0,218.0,21850.0,58,2021
58298,165.0,370.0,23560.0,58,2021
58299,115.0,224.0,21170.0,58,2021
58300,765.0,1713.0,24410.0,58,2021
58301,149.0,282.0,18910.0,58,2021
58302,368.0,829.0,22460.0,58,2021
58303,4313.0,8661.0,22480.0,58,2021
58304,505.0,958.0,20090.0,58,2021
58305,62.0,121.0,20140.0,58,2021
58306,123.0,271.0,20210.0,58,2021
58307,78.0,172.0,22180.0,58,2021
58309,221.0,385.0,19490.0,58,2021
58311,116.0,225.0,20500.0,58,2021
58312,134.0,277.0,22560.0,58,2021
58313,54.0,105.0,20380.0,58,2021
59001,186.0,471.0,25560.0,59,2021
59002,1768.0,4159.0,19560.0,59,2021
59003,138.0,349.0,22970.0,59,2021
59004,486.0,1268.0,29290.0,59,2021
59005,1427.0,3687.0,26280.0,59,2021
59006,88.0,244.0,27530.0,59,2021
59007,329.0,886.0,21640.0,59,2021
59008,3818.0,9406.0,17820.0,59,2021
59009,23741.0,55517.0,22000.0,59,2021
59010,108.0,271.0,24410.0,59,2021
59011,4142.0,9776.0,23710.0,59,2021
59012,1271.0,3066.0,18490.0,59,2021
59013,636.0,1646.0,27530.0,59,2021
59014,5509.0,12601.0,16780.0,59,2021
59015,1280.0,2950.0,22420.0,59,2021
59016,898.0,2176.0,24750.0,59,2021
59017,11182.0,24727.0,18920.0,59,2021
59018,665.0,1599.0,22380.0,59,2021
59019,410.0,1017.0,24790.0,59,2021
59021,808.0,1769.0,21460.0,59,2021
59022,886.0,2260.0,27220.0,59,2021
59023,236.0,573.0,23320.0,59,2021
59024,1861.0,4378.0,19850.0,59,2021
59025,680.0,1705.0,29920.0,59,2021
59026,462.0,1098.0,22220.0,59,2021
59027,660.0,1659.0,25190.0,59,2021
59028,2804.0,6945.0,18540.0,59,2021
59029,582.0,1533.0,26860.0,59,2021
59031,137.0,358.0,26730.0,59,2021
59032,2776.0,6003.0,20010.0,59,2021
59033,3931.0,8471.0,17940.0,59,2021
59034,1083.0,2744.0,29820.0,59,2021
59035,1060.0,2232.0,20410.0,59,2021
59036,1927.0,3805.0,15750.0,59,2021
59037,1534.0,3501.0,19200.0,59,2021
59038,602.0,1438.0,22350.0,59,2021
59039,297.0,792.0,25920.0,59,2021
59041,977.0,2289.0,18880.0,59,2021
59042,688.0,1855.0,27800.0,59,2021
59043,6431.0,14202.0,23320.0,59,2021
59044,2054.0,5161.0,26930.0,59,2021
59045,64.0,129.0,19690.0,59,2021
59046,309.0,822.0,22820.0,59,2021
59047,132.0,349.0,21280.0,59,2021
59048,193.0,491.0,24400.0,59,2021
59049,172.0,436.0,21660.0,59,2021
59050,142.0,333.0,24480.0,59,2021
59051,2885.0,6163.0,20670.0,59,2021
59052,2176.0,5172.0,22360.0,59,2021
59053,1465.0,3255.0,20510.0,59,2021
59054,420.0,1050.0,21980.0,59,2021
59055,227.0,525.0,19950.0,59,2021
59056,332.0,842.0,30650.0,59,2021
59057,244.0,597.0,24550.0,59,2021
59058,419.0,1009.0,23640.0,59,2021
59059,191.0,455.0,19950.0,59,2021
59060,85.0,232.0,21050.0,59,2021
59061,102.0,266.0,19570.0,59,2021
59062,68.0,160.0,22770.0,59,2021
59063,849.0,1941.0,19610.0,59,2021
59064,575.0,1288.0,22420.0,59,2021
59065,326.0,801.0,23270.0,59,2021
59066,67.0,161.0,23480.0,59,2021
59067,1696.0,3322.0,21670.0,59,2021
59068,1347.0,2966.0,20240.0,59,2021
59069,312.0,769.0,23320.0,59,2021
59070,135.0,371.0,24140.0,59,2021
59071,928.0,2353.0,28630.0,59,2021
59072,104.0,246.0,26420.0,59,2021
59073,245.0,641.0,23760.0,59,2021
59074,905.0,2135.0,20500.0,59,2021
59075,296.0,723.0,22110.0,59,2021
59076,135.0,300.0,20020.0,59,2021
59077,92.0,257.0,21650.0,59,2021
59078,259.0,584.0,22250.0,59,2021
59079,2656.0,6570.0,17240.0,59,2021
59080,1106.0,2793.0,26270.0,59,2021
59081,223.0,542.0,21020.0,59,2021
59082,680.0,1767.0,25380.0,59,2021
59083,89.0,256.0,25420.0,59,2021
59084,830.0,2057.0,21910.0,59,2021
59085,137.0,324.0,23770.0,59,2021
59086,860.0,2195.0,24110.0,59,2021
59087,310.0,793.0,21810.0,59,2021
59088,714.0,1828.0,29050.0,59,2021
59089,550.0,1339.0,21320.0,59,2021
59090,3941.0,10085.0,34880.0,59,2021
59091,217.0,577.0,25740.0,59,2021
59092,1708.0,3897.0,20600.0,59,2021
59093,128.0,288.0,21700.0,59,2021
59094,2992.0,6838.0,19460.0,59,2021
59096,635.0,1727.0,29630.0,59,2021
59097,120.0,347.0,22590.0,59,2021
59098,1934.0,4848.0,24840.0,59,2021
59099,742.0,1689.0,20580.0,59,2021
59100,127.0,356.0,28510.0,59,2021
59101,166.0,339.0,21990.0,59,2021
59102,170.0,435.0,20150.0,59,2021
59103,214.0,515.0,24430.0,59,2021
59104,1308.0,3135.0,19240.0,59,2021
59105,611.0,1590.0,26910.0,59,2021
59106,319.0,777.0,29690.0,59,2021
59107,2125.0,4475.0,22410.0,59,2021
59108,266.0,675.0,20340.0,59,2021
59109,299.0,763.0,28010.0,59,2021
59110,565.0,1456.0,26560.0,59,2021
59111,154.0,418.0,21540.0,59,2021
59112,4543.0,11375.0,17070.0,59,2021
59113,495.0,1261.0,20840.0,59,2021
59114,653.0,1628.0,24050.0,59,2021
59115,262.0,652.0,22760.0,59,2021
59116,152.0,407.0,29060.0,59,2021
59117,446.0,1049.0,23300.0,59,2021
59118,975.0,2358.0,18570.0,59,2021
59119,225.0,577.0,22420.0,59,2021
59120,758.0,1952.0,25330.0,59,2021
59121,267.0,671.0,24470.0,59,2021
59122,14981.0,29809.0,19620.0,59,2021
59123,715.0,1771.0,26920.0,59,2021
59124,896.0,2465.0,30120.0,59,2021
59125,158.0,413.0,24260.0,59,2021
59126,677.0,1643.0,21730.0,59,2021
59127,59.0,143.0,24390.0,59,2021
59128,1177.0,2374.0,26300.0,59,2021
59129,858.0,2280.0,27300.0,59,2021
59130,452.0,1231.0,23020.0,59,2021
59131,3234.0,7739.0,20700.0,59,2021
59132,412.0,1015.0,21580.0,59,2021
59133,436.0,1091.0,27100.0,59,2021
59134,487.0,1194.0,21380.0,59,2021
59135,941.0,2168.0,23700.0,59,2021
59136,2855.0,6239.0,16820.0,59,2021
59137,330.0,760.0,19730.0,59,2021
59138,288.0,695.0,22060.0,59,2021
59139,6181.0,13396.0,17850.0,59,2021
59140,186.0,448.0,19990.0,59,2021
59141,231.0,585.0,22210.0,59,2021
59142,283.0,673.0,24510.0,59,2021
59143,3527.0,8555.0,23360.0,59,2021
59144,341.0,919.0,25610.0,59,2021
59145,306.0,797.0,29310.0,59,2021
59146,1242.0,3154.0,31250.0,59,2021
59148,121.0,310.0,22640.0,59,2021
59149,464.0,1072.0,21420.0,59,2021
59150,213.0,543.0,30350.0,59,2021
59151,665.0,1520.0,22560.0,59,2021
59152,5103.0,12530.0,22310.0,59,2021
59153,3766.0,8682.0,16620.0,59,2021
59155,9168.0,20635.0,20680.0,59,2021
59156,1230.0,2777.0,21750.0,59,2021
59157,912.0,1962.0,20440.0,59,2021
59158,1301.0,3449.0,27150.0,59,2021
59159,257.0,814.0,23240.0,59,2021
59160,1767.0,4393.0,18560.0,59,2021
59161,279.0,674.0,23920.0,59,2021
59162,258.0,683.0,26550.0,59,2021
59163,9329.0,20533.0,23360.0,59,2021
59164,108.0,263.0,23580.0,59,2021
59165,2792.0,6476.0,23000.0,59,2021
59166,541.0,1326.0,26200.0,59,2021
59167,82.0,177.0,24790.0,59,2021
59168,2079.0,4919.0,27570.0,59,2021
59169,93.0,216.0,19920.0,59,2021
59170,1969.0,4763.0,18010.0,59,2021
59172,7470.0,18387.0,14890.0,59,2021
59173,699.0,1813.0,26320.0,59,2021
59174,128.0,327.0,24080.0,59,2021
59175,127.0,307.0,23760.0,59,2021
59176,125.0,337.0,23040.0,59,2021
59177,371.0,847.0,21650.0,59,2021
59178,17959.0,37619.0,18440.0,59,2021
59179,4035.0,9733.0,17880.0,59,2021
59180,542.0,1448.0,26640.0,59,2021
59181,230.0,572.0,24490.0,59,2021
59182,102.0,279.0,21910.0,59,2021
59183,40361.0,82431.0,20240.0,59,2021
59184,241.0,660.0,23510.0,59,2021
59185,761.0,1763.0,19590.0,59,2021
59187,105.0,270.0,24600.0,59,2021
59188,50.0,139.0,24840.0,59,2021
59189,473.0,1241.0,25350.0,59,2021
59190,409.0,1026.0,26150.0,59,2021
59191,246.0,595.0,19640.0,59,2021
59192,320.0,795.0,22070.0,59,2021
59193,1237.0,3041.0,27020.0,59,2021
59194,530.0,1308.0,21400.0,59,2021
59195,230.0,603.0,30440.0,59,2021
59196,522.0,1271.0,31230.0,59,2021
59197,912.0,2437.0,29330.0,59,2021
59198,107.0,242.0,23030.0,59,2021
59199,283.0,691.0,25400.0,59,2021
59200,183.0,494.0,22170.0,59,2021
59201,225.0,623.0,30070.0,59,2021
59202,2193.0,5350.0,23060.0,59,2021
59203,612.0,1557.0,22540.0,59,2021
59204,185.0,464.0,23380.0,59,2021
59205,3445.0,8586.0,17370.0,59,2021
59206,1387.0,3168.0,20630.0,59,2021
59207,1678.0,4173.0,16460.0,59,2021
59208,117.0,309.0,37210.0,59,2021
59209,264.0,635.0,21020.0,59,2021
59210,858.0,2092.0,23960.0,59,2021
59211,350.0,807.0,23580.0,59,2021
59212,2716.0,6683.0,21970.0,59,2021
59213,186.0,473.0,25670.0,59,2021
59214,451.0,1156.0,24500.0,59,2021
59215,393.0,987.0,27850.0,59,2021
59216,146.0,352.0,25770.0,59,2021
59217,127.0,331.0,33140.0,59,2021
59218,521.0,1220.0,21230.0,59,2021
59219,266.0,740.0,24680.0,59,2021
59220,7381.0,17602.0,22280.0,59,2021
59221,991.0,2150.0,24250.0,59,2021
59222,872.0,2238.0,27700.0,59,2021
59223,191.0,482.0,21400.0,59,2021
59224,707.0,1630.0,21800.0,59,2021
59225,2765.0,6618.0,19550.0,59,2021
59226,535.0,1197.0,21730.0,59,2021
59227,2134.0,5347.0,20110.0,59,2021
59228,578.0,1411.0,25080.0,59,2021
59229,201.0,511.0,22470.0,59,2021
59230,2159.0,5106.0,19240.0,59,2021
59231,447.0,1030.0,20640.0,59,2021
59232,172.0,427.0,25620.0,59,2021
59233,149.0,348.0,20600.0,59,2021
59234,2219.0,5353.0,19610.0,59,2021
59236,119.0,278.0,22460.0,59,2021
59237,350.0,976.0,26440.0,59,2021
59238,643.0,1646.0,24600.0,59,2021
59239,2318.0,5710.0,24460.0,59,2021
59240,49.0,129.0,24000.0,59,2021
59241,203.0,498.0,22090.0,59,2021
59242,277.0,676.0,22680.0,59,2021
59243,479.0,1175.0,21520.0,59,2021
59244,693.0,1736.0,22970.0,59,2021
59246,213.0,539.0,21870.0,59,2021
59247,636.0,1558.0,28160.0,59,2021
59249,5252.0,11344.0,16810.0,59,2021
59250,915.0,2187.0,29740.0,59,2021
59251,130.0,370.0,26480.0,59,2021
59252,1082.0,2557.0,25080.0,59,2021
59253,2954.0,7214.0,17650.0,59,2021
59254,385.0,897.0,23720.0,59,2021
59255,209.0,560.0,23190.0,59,2021
59256,1336.0,3295.0,26580.0,59,2021
59257,400.0,1066.0,29030.0,59,2021
59258,1018.0,2542.0,28530.0,59,2021
59259,194.0,516.0,27020.0,59,2021
59260,1647.0,4036.0,24040.0,59,2021
59261,702.0,1626.0,18450.0,59,2021
59262,816.0,2056.0,23840.0,59,2021
59263,433.0,1018.0,26990.0,59,2021
59264,300.0,705.0,23430.0,59,2021
59265,914.0,2304.0,25290.0,59,2021
59266,1687.0,4234.0,26300.0,59,2021
59267,125.0,288.0,22800.0,59,2021
59268,2284.0,5509.0,21990.0,59,2021
59269,584.0,1432.0,20820.0,59,2021
59270,186.0,489.0,21490.0,59,2021
59271,7568.0,19629.0,16650.0,59,2021
59272,2216.0,4892.0,20070.0,59,2021
59273,4769.0,10868.0,21680.0,59,2021
59274,184.0,475.0,20700.0,59,2021
59275,509.0,1322.0,35560.0,59,2021
59276,1904.0,4564.0,18710.0,59,2021
59277,133.0,318.0,25410.0,59,2021
59278,1886.0,4540.0,24380.0,59,2021
59279,8232.0,19959.0,21590.0,59,2021
59280,353.0,770.0,23250.0,59,2021
59281,435.0,1171.0,24950.0,59,2021
59282,156.0,389.0,24110.0,59,2021
59283,237.0,604.0,25580.0,59,2021
59284,1564.0,3774.0,23710.0,59,2021
59285,1090.0,2596.0,21260.0,59,2021
59286,6312.0,13904.0,21490.0,59,2021
59287,82.0,194.0,20800.0,59,2021
59288,956.0,2309.0,20680.0,59,2021
59289,606.0,1433.0,20820.0,59,2021
59290,151.0,363.0,23400.0,59,2021
59291,5726.0,13700.0,16280.0,59,2021
59292,1255.0,3111.0,17350.0,59,2021
59293,564.0,1417.0,23500.0,59,2021
59294,128.0,313.0,23030.0,59,2021
59295,9507.0,21114.0,21160.0,59,2021
59296,136.0,369.0,23060.0,59,2021
59297,718.0,1849.0,22690.0,59,2021
59299,7000.0,18326.0,23140.0,59,2021
59300,207.0,505.0,22510.0,59,2021
59301,1712.0,4448.0,21860.0,59,2021
59302,1701.0,4075.0,19930.0,59,2021
59303,844.0,2182.0,27360.0,59,2021
59304,163.0,428.0,27820.0,59,2021
59305,655.0,1683.0,23390.0,59,2021
59306,120.0,273.0,21660.0,59,2021
59307,350.0,850.0,20870.0,59,2021
59308,381.0,969.0,26110.0,59,2021
59309,1520.0,3826.0,20980.0,59,2021
59310,333.0,791.0,26090.0,59,2021
59311,200.0,530.0,18450.0,59,2021
59312,269.0,621.0,20490.0,59,2021
59313,602.0,1446.0,22280.0,59,2021
59314,1318.0,3376.0,20420.0,59,2021
59315,352.0,901.0,23570.0,59,2021
59316,1424.0,3405.0,25620.0,59,2021
59317,3176.0,7754.0,22140.0,59,2021
59318,381.0,979.0,23780.0,59,2021
59319,1327.0,3302.0,24610.0,59,2021
59320,622.0,1561.0,24770.0,59,2021
59321,294.0,634.0,19440.0,59,2021
59322,1397.0,3317.0,19850.0,59,2021
59323,456.0,1140.0,27150.0,59,2021
59324,4076.0,9317.0,16910.0,59,2021
59325,361.0,878.0,25130.0,59,2021
59326,438.0,1186.0,21610.0,59,2021
59327,2667.0,6198.0,18880.0,59,2021
59328,11880.0,26193.0,28160.0,59,2021
59329,2118.0,4811.0,22820.0,59,2021
59330,974.0,2532.0,27410.0,59,2021
59331,1525.0,3261.0,18240.0,59,2021
59332,881.0,1701.0,19710.0,59,2021
59333,109.0,240.0,21330.0,59,2021
59334,642.0,1596.0,24310.0,59,2021
59335,1221.0,3133.0,26640.0,59,2021
59336,612.0,1417.0,20850.0,59,2021
59337,269.0,708.0,23400.0,59,2021
59338,241.0,653.0,25300.0,59,2021
59339,4020.0,9745.0,24390.0,59,2021
59340,1904.0,4246.0,23390.0,59,2021
59341,179.0,417.0,23150.0,59,2021
59342,97.0,240.0,23880.0,59,2021
59343,3794.0,8961.0,25570.0,59,2021
59344,1039.0,2470.0,19140.0,59,2021
59345,952.0,2258.0,21020.0,59,2021
