periode,taux_chomage,code_zone,description
1996-Q4,8.5,D46,Taux de chômage localisé par département - Lot
1997-Q1,8.5,D46,Taux de chômage localisé par département - Lot
1997-Q2,8.6,D46,Taux de chômage localisé par département - Lot
1997-Q3,8.6,D46,Taux de chômage localisé par département - Lot
1997-Q4,8.5,D46,Taux de chômage localisé par département - Lot
1998-Q1,8.5,D46,Taux de chômage localisé par département - Lot
1998-Q2,8.4,D46,Taux de chômage localisé par département - Lot
1998-Q3,8.4,D46,Taux de chômage localisé par département - Lot
1998-Q4,8.4,D46,Taux de chômage localisé par département - Lot
1999-Q1,8.5,D46,Taux de chômage localisé par département - Lot
1999-Q2,8.5,D46,Taux de chômage localisé par département - Lot
1999-Q3,8.4,D46,Taux de chômage localisé par département - Lot
1999-Q4,8.1,D46,Taux de chômage localisé par département - Lot
2000-Q1,7.9,D46,Taux de chômage localisé par département - Lot
2000-Q2,7.6,D46,Taux de chômage localisé par département - Lot
2000-Q3,7.4,D46,Taux de chômage localisé par département - Lot
2000-Q4,7.2,D46,Taux de chômage localisé par département - Lot
2001-Q1,7.0,D46,Taux de chômage localisé par département - Lot
2001-Q2,6.9,D46,Taux de chômage localisé par département - Lot
2001-Q3,6.8,D46,Taux de chômage localisé par département - Lot
2001-Q4,6.8,D46,Taux de chômage localisé par département - Lot
2002-Q1,6.8,D46,Taux de chômage localisé par département - Lot
2002-Q2,6.8,D46,Taux de chômage localisé par département - Lot
2002-Q3,6.8,D46,Taux de chômage localisé par département - Lot
2002-Q4,6.9,D46,Taux de chômage localisé par département - Lot
2003-Q1,7.2,D46,Taux de chômage localisé par département - Lot
2003-Q2,7.3,D46,Taux de chômage localisé par département - Lot
2003-Q3,7.2,D46,Taux de chômage localisé par département - Lot
2003-Q4,7.5,D46,Taux de chômage localisé par département - Lot
2004-Q1,7.7,D46,Taux de chômage localisé par département - Lot
2004-Q2,7.5,D46,Taux de chômage localisé par département - Lot
2004-Q3,7.5,D46,Taux de chômage localisé par département - Lot
2004-Q4,7.6,D46,Taux de chômage localisé par département - Lot
2005-Q1,7.3,D46,Taux de chômage localisé par département - Lot
2005-Q2,7.5,D46,Taux de chômage localisé par département - Lot
2005-Q3,7.8,D46,Taux de chômage localisé par département - Lot
2005-Q4,8.0,D46,Taux de chômage localisé par département - Lot
2006-Q1,8.1,D46,Taux de chômage localisé par département - Lot
2006-Q2,7.9,D46,Taux de chômage localisé par département - Lot
2006-Q3,7.9,D46,Taux de chômage localisé par département - Lot
2006-Q4,7.3,D46,Taux de chômage localisé par département - Lot
2007-Q1,7.3,D46,Taux de chômage localisé par département - Lot
2007-Q2,6.9,D46,Taux de chômage localisé par département - Lot
2007-Q3,6.9,D46,Taux de chômage localisé par département - Lot
2007-Q4,6.4,D46,Taux de chômage localisé par département - Lot
2008-Q1,6.1,D46,Taux de chômage localisé par département - Lot
2008-Q2,6.5,D46,Taux de chômage localisé par département - Lot
2008-Q3,6.6,D46,Taux de chômage localisé par département - Lot
2008-Q4,6.9,D46,Taux de chômage localisé par département - Lot
2009-Q1,7.5,D46,Taux de chômage localisé par département - Lot
2009-Q2,8.1,D46,Taux de chômage localisé par département - Lot
2009-Q3,8.1,D46,Taux de chômage localisé par département - Lot
2009-Q4,8.4,D46,Taux de chômage localisé par département - Lot
2010-Q1,8.3,D46,Taux de chômage localisé par département - Lot
2010-Q2,8.1,D46,Taux de chômage localisé par département - Lot
2010-Q3,8.1,D46,Taux de chômage localisé par département - Lot
2010-Q4,8.2,D46,Taux de chômage localisé par département - Lot
2011-Q1,8.3,D46,Taux de chômage localisé par département - Lot
2011-Q2,8.4,D46,Taux de chômage localisé par département - Lot
2011-Q3,8.6,D46,Taux de chômage localisé par département - Lot
2011-Q4,8.9,D46,Taux de chômage localisé par département - Lot
2012-Q1,9.0,D46,Taux de chômage localisé par département - Lot
2012-Q2,9.1,D46,Taux de chômage localisé par département - Lot
2012-Q3,9.1,D46,Taux de chômage localisé par département - Lot
2012-Q4,9.5,D46,Taux de chômage localisé par département - Lot
2013-Q1,9.6,D46,Taux de chômage localisé par département - Lot
2013-Q2,9.7,D46,Taux de chômage localisé par département - Lot
2013-Q3,9.4,D46,Taux de chômage localisé par département - Lot
2013-Q4,9.3,D46,Taux de chômage localisé par département - Lot
2014-Q1,9.3,D46,Taux de chômage localisé par département - Lot
2014-Q2,9.2,D46,Taux de chômage localisé par département - Lot
2014-Q3,9.2,D46,Taux de chômage localisé par département - Lot
2014-Q4,9.3,D46,Taux de chômage localisé par département - Lot
2015-Q1,9.1,D46,Taux de chômage localisé par département - Lot
2015-Q2,9.3,D46,Taux de chômage localisé par département - Lot
2015-Q3,9.2,D46,Taux de chômage localisé par département - Lot
2015-Q4,9.1,D46,Taux de chômage localisé par département - Lot
2016-Q1,9.1,D46,Taux de chômage localisé par département - Lot
2016-Q2,9.1,D46,Taux de chômage localisé par département - Lot
2016-Q3,9.0,D46,Taux de chômage localisé par département - Lot
2016-Q4,9.1,D46,Taux de chômage localisé par département - Lot
2017-Q1,8.8,D46,Taux de chômage localisé par département - Lot
2017-Q2,8.8,D46,Taux de chômage localisé par département - Lot
2017-Q3,9.0,D46,Taux de chômage localisé par département - Lot
2017-Q4,8.5,D46,Taux de chômage localisé par département - Lot
2018-Q1,8.7,D46,Taux de chômage localisé par département - Lot
2018-Q2,8.7,D46,Taux de chômage localisé par département - Lot
2018-Q3,8.5,D46,Taux de chômage localisé par département - Lot
2018-Q4,8.5,D46,Taux de chômage localisé par département - Lot
2019-Q1,8.6,D46,Taux de chômage localisé par département - Lot
2019-Q2,8.3,D46,Taux de chômage localisé par département - Lot
2019-Q3,8.2,D46,Taux de chômage localisé par département - Lot
2019-Q4,8.0,D46,Taux de chômage localisé par département - Lot
2020-Q1,7.7,D46,Taux de chômage localisé par département - Lot
2020-Q2,7.3,D46,Taux de chômage localisé par département - Lot
2020-Q3,8.9,D46,Taux de chômage localisé par département - Lot
2020-Q4,7.9,D46,Taux de chômage localisé par département - Lot
2021-Q1,8.0,D46,Taux de chômage localisé par département - Lot
2021-Q2,8.0,D46,Taux de chômage localisé par département - Lot
2021-Q3,7.9,D46,Taux de chômage localisé par département - Lot
2021-Q4,7.4,D46,Taux de chômage localisé par département - Lot
2022-Q1,7.2,D46,Taux de chômage localisé par département - Lot
2022-Q2,7.4,D46,Taux de chômage localisé par département - Lot
2022-Q3,7.3,D46,Taux de chômage localisé par département - Lot
2022-Q4,7.3,D46,Taux de chômage localisé par département - Lot
2023-Q1,7.3,D46,Taux de chômage localisé par département - Lot
2023-Q2,7.3,D46,Taux de chômage localisé par département - Lot
2023-Q3,7.3,D46,Taux de chômage localisé par département - Lot
2023-Q4,7.5,D46,Taux de chômage localisé par département - Lot
2024-Q1,7.4,D46,Taux de chômage localisé par département - Lot
2024-Q2,7.2,D46,Taux de chômage localisé par département - Lot
2024-Q3,7.2,D46,Taux de chômage localisé par département - Lot
2024-Q4,7.0,D46,Taux de chômage localisé par département - Lot
2025-Q1,7.1,D46,Taux de chômage localisé par département - Lot
2025-Q2,7.2,D46,Taux de chômage localisé par département - Lot
2025-Q3,7.4,D46,Taux de chômage localisé par département - Lot
1982-Q1,7.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
1982-Q2,7.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1982-Q3,7.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
1982-Q4,7.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
1983-Q1,7.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
1983-Q2,7.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
1983-Q3,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1983-Q4,7.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1984-Q1,8.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1984-Q2,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
1984-Q3,8.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1984-Q4,8.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1985-Q1,9.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1985-Q2,9.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1985-Q3,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1985-Q4,9.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1986-Q1,9.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1986-Q2,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
1986-Q3,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
1986-Q4,9.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1987-Q1,9.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1987-Q2,9.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1987-Q3,9.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1987-Q4,9.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1988-Q1,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
1988-Q2,8.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1988-Q3,8.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
1988-Q4,8.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
1989-Q1,8.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
1989-Q2,8.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1989-Q3,8.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
1989-Q4,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
1990-Q1,8.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1990-Q2,8.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1990-Q3,8.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
1990-Q4,8.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1991-Q1,8.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
1991-Q2,8.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1991-Q3,8.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1991-Q4,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
1992-Q1,9.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1992-Q2,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1992-Q3,9.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
1992-Q4,9.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1993-Q1,9.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1993-Q2,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1993-Q3,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1993-Q4,10.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
1994-Q1,10.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1994-Q2,10.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1994-Q3,10.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
1994-Q4,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1995-Q1,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1995-Q2,9.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1995-Q3,9.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
1995-Q4,9.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
1996-Q1,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1996-Q2,10.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
1996-Q3,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1996-Q4,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
1997-Q1,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1997-Q2,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1997-Q3,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1997-Q4,10.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
1998-Q1,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1998-Q2,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1998-Q3,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
1998-Q4,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1999-Q1,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
1999-Q2,10.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
1999-Q3,9.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
1999-Q4,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2000-Q1,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2000-Q2,8.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2000-Q3,8.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2000-Q4,8.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2001-Q1,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2001-Q2,7.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
2001-Q3,7.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2001-Q4,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2002-Q1,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2002-Q2,7.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2002-Q3,7.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2002-Q4,7.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2003-Q1,8.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
2003-Q2,8.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2003-Q3,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2003-Q4,8.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2004-Q1,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2004-Q2,8.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2004-Q3,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2004-Q4,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2005-Q1,8.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2005-Q2,8.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2005-Q3,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2005-Q4,8.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
2006-Q1,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2006-Q2,8.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2006-Q3,8.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2006-Q4,8.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2007-Q1,8.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2007-Q2,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2007-Q3,7.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2007-Q4,7.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2008-Q1,6.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2008-Q2,7.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2008-Q3,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2008-Q4,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2009-Q1,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2009-Q2,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2009-Q3,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2009-Q4,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2010-Q1,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2010-Q2,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2010-Q3,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2010-Q4,9.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2011-Q1,9.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2011-Q2,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2011-Q3,9.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2011-Q4,9.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2012-Q1,9.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2012-Q2,9.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2012-Q3,9.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
2012-Q4,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
2013-Q1,10.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2013-Q2,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2013-Q3,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
2013-Q4,9.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
2014-Q1,9.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2014-Q2,9.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2014-Q3,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
2014-Q4,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2015-Q1,10.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2015-Q2,10.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2015-Q3,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2015-Q4,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2016-Q1,10.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2016-Q2,10.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2016-Q3,10.0,D47,Taux de chômage localisé par département - Lot-et-Garonne
2016-Q4,9.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2017-Q1,9.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2017-Q2,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2017-Q3,9.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2017-Q4,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2018-Q1,9.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2018-Q2,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2018-Q3,8.8,D47,Taux de chômage localisé par département - Lot-et-Garonne
2018-Q4,8.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2019-Q1,8.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2019-Q2,8.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2019-Q3,8.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2019-Q4,8.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2020-Q1,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2020-Q2,7.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2020-Q3,8.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
2020-Q4,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2021-Q1,8.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2021-Q2,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2021-Q3,7.9,D47,Taux de chômage localisé par département - Lot-et-Garonne
2021-Q4,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2022-Q1,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2022-Q2,7.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2022-Q3,7.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2022-Q4,7.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2023-Q1,7.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2023-Q2,7.1,D47,Taux de chômage localisé par département - Lot-et-Garonne
2023-Q3,7.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2023-Q4,7.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2024-Q1,7.4,D47,Taux de chômage localisé par département - Lot-et-Garonne
2024-Q2,7.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2024-Q3,7.3,D47,Taux de chômage localisé par département - Lot-et-Garonne
2024-Q4,7.2,D47,Taux de chômage localisé par département - Lot-et-Garonne
2025-Q1,7.5,D47,Taux de chômage localisé par département - Lot-et-Garonne
2025-Q2,7.6,D47,Taux de chômage localisé par département - Lot-et-Garonne
2025-Q3,7.7,D47,Taux de chômage localisé par département - Lot-et-Garonne
1982-Q1,5.2,D48,Taux de chômage localisé par département - Lozère
1982-Q2,5.2,D48,Taux de chômage localisé par département - Lozère
1982-Q3,5.3,D48,Taux de chômage localisé par département - Lozère
1982-Q4,5.4,D48,Taux de chômage localisé par département - Lozère
1983-Q1,5.4,D48,Taux de chômage localisé par département - Lozère
1983-Q2,5.5,D48,Taux de chômage localisé par département - Lozère
1983-Q3,5.8,D48,Taux de chômage localisé par département - Lozère
1983-Q4,6.1,D48,Taux de chômage localisé par département - Lozère
1984-Q1,6.4,D48,Taux de chômage localisé par département - Lozère
1984-Q2,6.7,D48,Taux de chômage localisé par département - Lozère
1984-Q3,6.7,D48,Taux de chômage localisé par département - Lozère
1984-Q4,6.7,D48,Taux de chômage localisé par département - Lozère
1985-Q1,6.7,D48,Taux de chômage localisé par département - Lozère
1985-Q2,6.5,D48,Taux de chômage localisé par département - Lozère
1985-Q3,6.4,D48,Taux de chômage localisé par département - Lozère
1985-Q4,6.3,D48,Taux de chômage localisé par département - Lozère
1986-Q1,6.3,D48,Taux de chômage localisé par département - Lozère
1986-Q2,6.2,D48,Taux de chômage localisé par département - Lozère
1986-Q3,6.1,D48,Taux de chômage localisé par département - Lozère
1986-Q4,5.9,D48,Taux de chômage localisé par département - Lozère
1987-Q1,5.9,D48,Taux de chômage localisé par département - Lozère
1987-Q2,5.9,D48,Taux de chômage localisé par département - Lozère
1987-Q3,5.8,D48,Taux de chômage localisé par département - Lozère
1987-Q4,5.8,D48,Taux de chômage localisé par département - Lozère
1988-Q1,5.7,D48,Taux de chômage localisé par département - Lozère
1988-Q2,5.6,D48,Taux de chômage localisé par département - Lozère
1988-Q3,5.5,D48,Taux de chômage localisé par département - Lozère
1988-Q4,5.3,D48,Taux de chômage localisé par département - Lozère
1989-Q1,5.0,D48,Taux de chômage localisé par département - Lozère
1989-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
1989-Q3,4.9,D48,Taux de chômage localisé par département - Lozère
1989-Q4,4.9,D48,Taux de chômage localisé par département - Lozère
1990-Q1,5.2,D48,Taux de chômage localisé par département - Lozère
1990-Q2,5.4,D48,Taux de chômage localisé par département - Lozère
1990-Q3,5.2,D48,Taux de chômage localisé par département - Lozère
1990-Q4,5.0,D48,Taux de chômage localisé par département - Lozère
1991-Q1,4.9,D48,Taux de chômage localisé par département - Lozère
1991-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
1991-Q3,4.9,D48,Taux de chômage localisé par département - Lozère
1991-Q4,5.0,D48,Taux de chômage localisé par département - Lozère
1992-Q1,5.3,D48,Taux de chômage localisé par département - Lozère
1992-Q2,5.4,D48,Taux de chômage localisé par département - Lozère
1992-Q3,5.3,D48,Taux de chômage localisé par département - Lozère
1992-Q4,5.3,D48,Taux de chômage localisé par département - Lozère
1993-Q1,5.3,D48,Taux de chômage localisé par département - Lozère
1993-Q2,5.2,D48,Taux de chômage localisé par département - Lozère
1993-Q3,5.4,D48,Taux de chômage localisé par département - Lozère
1993-Q4,5.4,D48,Taux de chômage localisé par département - Lozère
1994-Q1,5.4,D48,Taux de chômage localisé par département - Lozère
1994-Q2,5.6,D48,Taux de chômage localisé par département - Lozère
1994-Q3,5.6,D48,Taux de chômage localisé par département - Lozère
1994-Q4,5.5,D48,Taux de chômage localisé par département - Lozère
1995-Q1,5.3,D48,Taux de chômage localisé par département - Lozère
1995-Q2,5.1,D48,Taux de chômage localisé par département - Lozère
1995-Q3,5.0,D48,Taux de chômage localisé par département - Lozère
1995-Q4,5.4,D48,Taux de chômage localisé par département - Lozère
1996-Q1,5.7,D48,Taux de chômage localisé par département - Lozère
1996-Q2,5.8,D48,Taux de chômage localisé par département - Lozère
1996-Q3,5.8,D48,Taux de chômage localisé par département - Lozère
1996-Q4,5.8,D48,Taux de chômage localisé par département - Lozère
1997-Q1,5.7,D48,Taux de chômage localisé par département - Lozère
1997-Q2,5.8,D48,Taux de chômage localisé par département - Lozère
1997-Q3,6.1,D48,Taux de chômage localisé par département - Lozère
1997-Q4,6.2,D48,Taux de chômage localisé par département - Lozère
1998-Q1,6.1,D48,Taux de chômage localisé par département - Lozère
1998-Q2,6.1,D48,Taux de chômage localisé par département - Lozère
1998-Q3,6.0,D48,Taux de chômage localisé par département - Lozère
1998-Q4,5.9,D48,Taux de chômage localisé par département - Lozère
1999-Q1,5.9,D48,Taux de chômage localisé par département - Lozère
1999-Q2,5.9,D48,Taux de chômage localisé par département - Lozère
1999-Q3,5.9,D48,Taux de chômage localisé par département - Lozère
1999-Q4,5.9,D48,Taux de chômage localisé par département - Lozère
2000-Q1,5.7,D48,Taux de chômage localisé par département - Lozère
2000-Q2,5.4,D48,Taux de chômage localisé par département - Lozère
2000-Q3,5.1,D48,Taux de chômage localisé par département - Lozère
2000-Q4,4.9,D48,Taux de chômage localisé par département - Lozère
2001-Q1,4.9,D48,Taux de chômage localisé par département - Lozère
2001-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
2001-Q3,4.9,D48,Taux de chômage localisé par département - Lozère
2001-Q4,4.9,D48,Taux de chômage localisé par département - Lozère
2002-Q1,4.8,D48,Taux de chômage localisé par département - Lozère
2002-Q2,4.8,D48,Taux de chômage localisé par département - Lozère
2002-Q3,4.8,D48,Taux de chômage localisé par département - Lozère
2002-Q4,4.7,D48,Taux de chômage localisé par département - Lozère
2003-Q1,4.8,D48,Taux de chômage localisé par département - Lozère
2003-Q2,4.8,D48,Taux de chômage localisé par département - Lozère
2003-Q3,4.8,D48,Taux de chômage localisé par département - Lozère
2003-Q4,4.9,D48,Taux de chômage localisé par département - Lozère
2004-Q1,4.9,D48,Taux de chômage localisé par département - Lozère
2004-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
2004-Q3,5.0,D48,Taux de chômage localisé par département - Lozère
2004-Q4,5.2,D48,Taux de chômage localisé par département - Lozère
2005-Q1,5.0,D48,Taux de chômage localisé par département - Lozère
2005-Q2,5.1,D48,Taux de chômage localisé par département - Lozère
2005-Q3,5.1,D48,Taux de chômage localisé par département - Lozère
2005-Q4,5.2,D48,Taux de chômage localisé par département - Lozère
2006-Q1,5.3,D48,Taux de chômage localisé par département - Lozère
2006-Q2,5.2,D48,Taux de chômage localisé par département - Lozère
2006-Q3,5.2,D48,Taux de chômage localisé par département - Lozère
2006-Q4,4.8,D48,Taux de chômage localisé par département - Lozère
2007-Q1,4.9,D48,Taux de chômage localisé par département - Lozère
2007-Q2,4.6,D48,Taux de chômage localisé par département - Lozère
2007-Q3,4.4,D48,Taux de chômage localisé par département - Lozère
2007-Q4,4.1,D48,Taux de chômage localisé par département - Lozère
2008-Q1,3.8,D48,Taux de chômage localisé par département - Lozère
2008-Q2,3.9,D48,Taux de chômage localisé par département - Lozère
2008-Q3,4.1,D48,Taux de chômage localisé par département - Lozère
2008-Q4,4.3,D48,Taux de chômage localisé par département - Lozère
2009-Q1,4.7,D48,Taux de chômage localisé par département - Lozère
2009-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
2009-Q3,5.0,D48,Taux de chômage localisé par département - Lozère
2009-Q4,5.0,D48,Taux de chômage localisé par département - Lozère
2010-Q1,4.8,D48,Taux de chômage localisé par département - Lozère
2010-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
2010-Q3,5.0,D48,Taux de chômage localisé par département - Lozère
2010-Q4,5.0,D48,Taux de chômage localisé par département - Lozère
