periode,valeur,description,zone,id_serie,annee,trimestre
2014-Q4,47308.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2014,4
2015-Q1,47226.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2015,1
2015-Q2,47244.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2015,2
2015-Q3,47380.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2015,3
2015-Q4,47398.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2015,4
2016-Q1,47428.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2016,1
2016-Q2,47713.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2016,2
2016-Q3,48288.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2016,3
2016-Q4,48665.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2016,4
2017-Q1,49068.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2017,1
2017-Q2,49391.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2017,2
2017-Q3,49601.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2017,3
2017-Q4,49835.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2017,4
2018-Q1,49948.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2018,1
2018-Q2,50245.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2018,2
2018-Q3,50380.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2018,3
2018-Q4,50701.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2018,4
2019-Q1,50960.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2019,1
2019-Q2,51201.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2019,2
2019-Q3,51655.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2019,3
2019-Q4,51707.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2019,4
2020-Q1,52790.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2020,1
2020-Q2,52487.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2020,2
2020-Q3,51877.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2020,3
2020-Q4,52591.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2020,4
2021-Q1,52888.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2021,1
2021-Q2,53503.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2021,2
2021-Q3,54294.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2021,3
2021-Q4,55255.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2021,4
2022-Q1,55870.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2022,1
2022-Q2,57102.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2022,2
2022-Q3,58962.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2022,3
2022-Q4,59348.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2022,4
2023-Q1,59433.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2023,1
2023-Q2,59790.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2023,2
2023-Q3,60553.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2023,3
2023-Q4,61771.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2023,4
2024-Q1,61651.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2024,1
2024-Q2,62177.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2024,2
2024-Q3,62404.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2024,3
2024-Q4,63256.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2024,4
2025-Q1,63558.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2025,1
2025-Q2,63852.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2025,2
2025-Q3,64327.0,Dépenses de consommation collective des APU - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794867,2025,3
1949-Q1,9353.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1949,1
1949-Q2,9420.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1949,2
1949-Q3,9549.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1949,3
1949-Q4,9742.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1949,4
1950-Q1,9995.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1950,1
1950-Q2,10203.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1950,2
1950-Q3,10365.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1950,3
1950-Q4,10482.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1950,4
1951-Q1,10552.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1951,1
1951-Q2,10661.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1951,2
1951-Q3,10808.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1951,3
1951-Q4,10993.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1951,4
1952-Q1,11217.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1952,1
1952-Q2,11410.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1952,2
1952-Q3,11574.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1952,3
1952-Q4,11709.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1952,4
1953-Q1,11814.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1953,1
1953-Q2,11877.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1953,2
1953-Q3,11900.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1953,3
1953-Q4,11882.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1953,4
1954-Q1,11822.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1954,1
1954-Q2,11795.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1954,2
1954-Q3,11799.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1954,3
1954-Q4,11835.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1954,4
1955-Q1,11902.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1955,1
1955-Q2,12024.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1955,2
1955-Q3,12200.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1955,3
1955-Q4,12430.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1955,4
1956-Q1,12714.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1956,1
1956-Q2,12943.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1956,2
1956-Q3,13116.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1956,3
1956-Q4,13234.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1956,4
1957-Q1,13296.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1957,1
1957-Q2,13322.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1957,2
1957-Q3,13313.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1957,3
1957-Q4,13268.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1957,4
1958-Q1,13186.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1958,1
1958-Q2,13146.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1958,2
1958-Q3,13147.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1958,3
1958-Q4,13189.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1958,4
1959-Q1,13272.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1959,1
1959-Q2,13353.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1959,2
1959-Q3,13432.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1959,3
1959-Q4,13508.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1959,4
1960-Q1,13582.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1960,1
1960-Q2,13676.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1960,2
1960-Q3,13788.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1960,3
1960-Q4,13920.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1960,4
1961-Q1,14071.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1961,1
1961-Q2,14250.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1961,2
1961-Q3,14457.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1961,3
1961-Q4,14692.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1961,4
1962-Q1,14956.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1962,1
1962-Q2,15174.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1962,2
1962-Q3,15345.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1962,3
1962-Q4,15471.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1962,4
1963-Q1,15476.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1963,1
1963-Q2,15670.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1963,2
1963-Q3,15859.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1963,3
1963-Q4,16017.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1963,4
1964-Q1,16195.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1964,1
1964-Q2,16342.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1964,2
1964-Q3,16509.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1964,3
1964-Q4,16657.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1964,4
1965-Q1,16789.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1965,1
1965-Q2,16931.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1965,2
1965-Q3,17054.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1965,3
1965-Q4,17178.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1965,4
1966-Q1,17322.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1966,1
1966-Q2,17490.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1966,2
1966-Q3,17681.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1966,3
1966-Q4,17889.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1966,4
1967-Q1,18131.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1967,1
1967-Q2,18337.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1967,2
1967-Q3,18541.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1967,3
1967-Q4,18719.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1967,4
1968-Q1,18904.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1968,1
1968-Q2,19034.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1968,2
1968-Q3,19439.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1968,3
1968-Q4,19650.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1968,4
1969-Q1,19827.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1969,1
1969-Q2,20069.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1969,2
1969-Q3,20266.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1969,3
1969-Q4,20463.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1969,4
1970-Q1,20653.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1970,1
1970-Q2,20874.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1970,2
1970-Q3,21057.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1970,3
1970-Q4,21256.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1970,4
1971-Q1,21475.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1971,1
1971-Q2,21649.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1971,2
1971-Q3,21840.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1971,3
1971-Q4,22039.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1971,4
1972-Q1,22192.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1972,1
1972-Q2,22430.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1972,2
1972-Q3,22621.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1972,3
1972-Q4,22827.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1972,4
1973-Q1,23016.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1973,1
1973-Q2,23154.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1973,2
1973-Q3,23228.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1973,3
1973-Q4,23289.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1973,4
1974-Q1,23305.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1974,1
1974-Q2,23476.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1974,2
1974-Q3,23494.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1974,3
1974-Q4,23680.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1974,4
1975-Q1,23825.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1975,1
1975-Q2,24098.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1975,2
1975-Q3,24325.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1975,3
1975-Q4,24679.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1975,4
1976-Q1,24956.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1976,1
1976-Q2,25139.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1976,2
1976-Q3,25310.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1976,3
1976-Q4,25354.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1976,4
1977-Q1,25428.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1977,1
1977-Q2,25602.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1977,2
1977-Q3,25853.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1977,3
1977-Q4,26152.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1977,4
1978-Q1,26628.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1978,1
1978-Q2,26967.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1978,2
1978-Q3,27250.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1978,3
1978-Q4,27514.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1978,4
1979-Q1,27630.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1979,1
1979-Q2,27765.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1979,2
1979-Q3,27978.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1979,3
1979-Q4,28197.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1979,4
1980-Q1,28398.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1980,1
1980-Q2,28616.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1980,2
1980-Q3,28847.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1980,3
1980-Q4,28950.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1980,4
1981-Q1,29193.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1981,1
1981-Q2,29460.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1981,2
1981-Q3,29770.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1981,3
1981-Q4,29899.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1981,4
1982-Q1,30240.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1982,1
1982-Q2,30483.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1982,2
1982-Q3,31035.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1982,3
1982-Q4,31203.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1982,4
1983-Q1,31298.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1983,1
1983-Q2,31528.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1983,2
1983-Q3,31726.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1983,3
1983-Q4,31879.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1983,4
1984-Q1,31636.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1984,1
1984-Q2,31882.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1984,2
1984-Q3,32259.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1984,3
1984-Q4,32455.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1984,4
1985-Q1,32600.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1985,1
1985-Q2,32895.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1985,2
1985-Q3,33057.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1985,3
1985-Q4,33285.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1985,4
1986-Q1,33511.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1986,1
1986-Q2,33765.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1986,2
1986-Q3,33989.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1986,3
1986-Q4,34248.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1986,4
1987-Q1,34530.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1987,1
1987-Q2,34779.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1987,2
1987-Q3,35167.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1987,3
1987-Q4,35692.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1987,4
1988-Q1,36208.0,Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794868,1988,1
