periode,nb_logements,description,zone,id_serie,annee,mois
2009-09,23100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2009,9
2009-10,23000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2009,10
2009-11,23700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2009,11
2009-12,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2009,12
2010-01,24300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,1
2010-02,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,2
2010-03,24800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,3
2010-04,25400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,4
2010-05,25900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,5
2010-06,26700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,6
2010-07,26500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,7
2010-08,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,8
2010-09,27800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,9
2010-10,28800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,10
2010-11,29200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,11
2010-12,29300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2010,12
2011-01,29700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,1
2011-02,30300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,2
2011-03,31000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,3
2011-04,30800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,4
2011-05,31000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,5
2011-06,30300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,6
2011-07,30600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,7
2011-08,31000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,8
2011-09,30600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,9
2011-10,30100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,10
2011-11,30800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,11
2011-12,31300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2011,12
2012-01,31100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,1
2012-02,30800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,2
2012-03,30800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,3
2012-04,30200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,4
2012-05,29200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,5
2012-06,28300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,6
2012-07,28100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,7
2012-08,27000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,8
2012-09,27000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,9
2012-10,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,10
2012-11,25800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,11
2012-12,25400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2012,12
2013-01,25300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,1
2013-02,24900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,2
2013-03,24300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,3
2013-04,24900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,4
2013-05,25200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,5
2013-06,26000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,6
2013-07,25600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,7
2013-08,25600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,8
2013-09,25200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,9
2013-10,24100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,10
2013-11,24400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,11
2013-12,23700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2013,12
2014-01,23600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,1
2014-02,23900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,2
2014-03,23900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,3
2014-04,24400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,4
2014-05,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,5
2014-06,23900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,6
2014-07,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,7
2014-08,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,8
2014-09,24500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,9
2014-10,25300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,10
2014-11,25300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,11
2014-12,25700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2014,12
2015-01,25500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,1
2015-02,24900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,2
2015-03,24700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,3
2015-04,24400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,4
2015-05,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,5
2015-06,23800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,6
2015-07,23500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,7
2015-08,23600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,8
2015-09,24100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,9
2015-10,23300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,10
2015-11,23900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,11
2015-12,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2015,12
2016-01,24600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,1
2016-02,24900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,2
2016-03,25100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,3
2016-04,24900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,4
2016-05,25800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,5
2016-06,26200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,6
2016-07,26300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,7
2016-08,26600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,8
2016-09,26200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,9
2016-10,27300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,10
2016-11,27200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,11
2016-12,27300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2016,12
2017-01,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,1
2017-02,28100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,2
2017-03,28200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,3
2017-04,28700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,4
2017-05,28600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,5
2017-06,29200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,6
2017-07,29500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,7
2017-08,29200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,8
2017-09,29000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,9
2017-10,29000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,10
2017-11,29000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,11
2017-12,29500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2017,12
2018-01,29100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,1
2018-02,28000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,2
2018-03,28100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,3
2018-04,28000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,4
2018-05,28000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,5
2018-06,27700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,6
2018-07,26900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,7
2018-08,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,8
2018-09,27500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,9
2018-10,28200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,10
2018-11,27800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,11
2018-12,27000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2018,12
2019-01,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,1
2019-02,27500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,2
2019-03,27200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,3
2019-04,27000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,4
2019-05,26800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,5
2019-06,27400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,6
2019-07,27900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,7
2019-08,27500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,8
2019-09,27300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,9
2019-10,25900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,10
2019-11,25700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,11
2019-12,26700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2019,12
2020-01,27900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,1
2020-02,28400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,2
2020-03,27700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,3
2020-04,26900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,4
2020-05,26500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,5
2020-06,25800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,6
2020-07,26500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,7
2020-08,26900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,8
2020-09,27400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,9
2020-10,27400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,10
2020-11,27400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,11
2020-12,26400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2020,12
2021-01,25500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,1
2021-02,25500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,2
2021-03,26300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,3
2021-04,27300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,4
2021-05,27800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,5
2021-06,27700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,6
2021-07,26800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,7
2021-08,26900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,8
2021-09,26900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,9
2021-10,27300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,10
2021-11,28600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,11
2021-12,29000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2021,12
2022-01,29200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,1
2022-02,28800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,2
2022-03,28900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,3
2022-04,28400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,4
2022-05,28200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,5
2022-06,28000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,6
2022-07,27500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,7
2022-08,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,8
2022-09,26200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,9
2022-10,25700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,10
2022-11,24300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,11
2022-12,23800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2022,12
2023-01,23100,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,1
2023-02,22800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,2
2023-03,22200,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,3
2023-04,21400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,4
2023-05,20500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,5
2023-06,20300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,6
2023-07,20000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,7
2023-08,19900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,8
2023-09,19800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,9
2023-10,19800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,10
2023-11,19500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,11
2023-12,19800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2023,12
2024-01,19300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,1
2024-02,18600,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,2
2024-03,18000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,3
2024-04,17800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,4
2024-05,17400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,5
2024-06,16700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,6
2024-07,17000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,7
2024-08,16800,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,8
2024-09,16300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,9
2024-10,16000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,10
2024-11,16000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,11
2024-12,15300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2024,12
2025-01,15400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,1
2025-02,15400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,2
2025-03,15400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,3
2025-04,16000,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,4
2025-05,16400,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,5
2025-06,16700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,6
2025-07,16700,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,7
2025-08,16900,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,8
2025-09,17300,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,9
2025-10,17500,Nombre de logements commencés - Cumul sur douze mois - Total - Aquitaine - Estimations en date réelle,R72,1718350,2025,10
2000-12,20300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2000,12
2001-01,20400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,1
2001-02,20500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,2
2001-03,20800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,3
2001-04,21100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,4
2001-05,20800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,5
2001-06,20500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,6
2001-07,20800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,7
2001-08,20700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,8
2001-09,20300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,9
2001-10,20600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,10
2001-11,20800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,11
2001-12,20700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2001,12
2002-01,20800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,1
2002-02,21300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,2
2002-03,21000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,3
2002-04,21100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,4
2002-05,21100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,5
2002-06,21100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,6
2002-07,21200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,7
2002-08,21200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,8
2002-09,21500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,9
2002-10,21300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,10
2002-11,21200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,11
2002-12,21700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2002,12
2003-01,21200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,1
2003-02,21000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,2
2003-03,21300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,3
2003-04,21400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,4
